line_id,order_id,so_number,product_code,quantity,unit_price,line_total,created_at
20229,1902,BH26.1209,000216002003000,5.00,1408333.00,7041665.00,2026-05-26 16:48:09.724770+07:00
20230,1902,BH26.1209,000216002007000,5.00,1408333.00,7041665.00,2026-05-26 16:48:09.724770+07:00
20231,1902,BH26.1209,000131002001002,5.00,1169907.00,5849535.00,2026-05-26 16:48:09.724770+07:00
20232,1902,BH26.1209,000217003001000,3.00,1591666.00,4774998.00,2026-05-26 16:48:09.724770+07:00
20233,1902,BH26.1209,000217003008000,5.00,1591666.00,7958330.00,2026-05-26 16:48:09.724770+07:00
20234,1902,BH26.1209,000217003005000,5.00,1591666.00,7958330.00,2026-05-26 16:48:09.724770+07:00
20235,1902,BH26.1209,000216003005000,4.00,1530555.00,6122220.00,2026-05-26 16:48:09.724770+07:00
20236,1902,BH26.1209,000209002003000,1.00,1469444.00,1469444.00,2026-05-26 16:48:09.724770+07:00
20237,1902,BH26.1209,000230002023000,3.00,1799444.00,5398332.00,2026-05-26 16:48:09.724770+07:00
20238,1902,BH26.1209,000230002009000,5.00,1799444.00,8997220.00,2026-05-26 16:48:09.724770+07:00
20239,1902,BH26.1209,000230002002000,4.00,1799444.00,7197776.00,2026-05-26 16:48:09.724770+07:00
20240,1902,BH26.1209,000230002014000,3.00,1799444.00,5398332.00,2026-05-26 16:48:09.724770+07:00
20241,1902,BH26.1209,000230002013000,5.00,1799444.00,8997220.00,2026-05-26 16:48:09.724770+07:00
20242,1902,BH26.1209,000335002001000,3.00,2105000.00,6315000.00,2026-05-26 16:48:09.724770+07:00
20243,1902,BH26.1209,000331002001000,5.00,1799444.00,8997220.00,2026-05-26 16:48:09.724770+07:00
20244,1902,BH26.1209,000331002022000,3.00,1799444.00,5398332.00,2026-05-26 16:48:09.724770+07:00
20245,1903,BH26.1210,000217003008000,2.00,1591666.00,3183332.00,2026-05-26 16:48:09.724770+07:00
20246,1903,BH26.1210,000230002023000,3.00,1799444.00,5398332.00,2026-05-26 16:48:09.724770+07:00
20247,1903,BH26.1210,000230002013000,5.00,1799444.00,8997220.00,2026-05-26 16:48:09.724770+07:00
20248,1903,BH26.1210,000230002009000,3.00,1799444.00,5398332.00,2026-05-26 16:48:09.724770+07:00
20249,1903,BH26.1210,000217003001000,5.00,1591666.00,7958330.00,2026-05-26 16:48:09.724770+07:00
20250,1903,BH26.1210,000217003008000,3.00,1591666.00,4774998.00,2026-05-26 16:48:09.724770+07:00
20251,1903,BH26.1210,000217003005000,2.00,1591666.00,3183332.00,2026-05-26 16:48:09.724770+07:00
20252,1903,BH26.1210,000216003005000,2.00,1530555.00,3061110.00,2026-05-26 16:48:09.724770+07:00
20253,1903,BH26.1210,000208002023000,2.00,1408333.00,2816666.00,2026-05-26 16:48:09.724770+07:00
20254,1903,BH26.1210,000208002007000,2.00,1408333.00,2816666.00,2026-05-26 16:48:09.724770+07:00
20255,1903,BH26.1210,1000400050080000,1.00,2960555.00,2960555.00,2026-05-26 16:48:09.724770+07:00
20256,1903,BH26.1210,000217002001000,2.00,1469444.00,2938888.00,2026-05-26 16:48:09.724770+07:00
20257,1903,BH26.1210,000209002003000,1.00,1469444.00,1469444.00,2026-05-26 16:48:09.724770+07:00
20258,1903,BH26.1210,000214004000000,1.00,1530555.00,1530555.00,2026-05-26 16:48:09.724770+07:00
20259,1903,BH26.1210,000122002022000,2.00,1310555.00,2621110.00,2026-05-26 16:48:09.724770+07:00
20260,1903,BH26.1210,000122002009001,2.00,1310555.00,2621110.00,2026-05-26 16:48:09.724770+07:00
20261,1904,BH26.1211,000230002009000,3.00,1799444.00,5398332.00,2026-05-26 16:48:09.724770+07:00
20262,1904,BH26.1211,000217003001000,1.00,1591666.00,1591666.00,2026-05-26 16:48:09.724770+07:00
20263,1904,BH26.1211,000217003008000,1.00,1591666.00,1591666.00,2026-05-26 16:48:09.724770+07:00
20264,1904,BH26.1211,000216003008000,1.00,1530555.00,1530555.00,2026-05-26 16:48:09.724770+07:00
20265,1904,BH26.1211,000214004000000,1.00,1530555.00,1530555.00,2026-05-26 16:48:09.724770+07:00
20266,1904,BH26.1211,1000240020090000,2.00,943888.00,1887776.00,2026-05-26 16:48:09.724770+07:00
20267,1904,BH26.1211,1000270020150000,1.00,943888.00,943888.00,2026-05-26 16:48:09.724770+07:00
20268,1904,BH26.1211,1000270020220000,1.00,943888.00,943888.00,2026-05-26 16:48:09.724770+07:00
20269,1904,BH26.1211,000230002009000,2.00,1799444.00,3598888.00,2026-05-26 16:48:09.724770+07:00
20270,1904,BH26.1211,000226003002000,1.00,1683333.00,1683333.00,2026-05-26 16:48:09.724770+07:00
20271,1904,BH26.1211,000335002013000,1.00,2105000.00,2105000.00,2026-05-26 16:48:09.724770+07:00
20272,1904,BH26.1211,000335002001000,2.00,2105000.00,4210000.00,2026-05-26 16:48:09.724770+07:00
20273,1904,BH26.1211,000334002004000,2.00,1652777.00,3305554.00,2026-05-26 16:48:09.724770+07:00
20274,1904,BH26.1211,1000270020150000,1.00,943888.00,943888.00,2026-05-26 16:48:09.724770+07:00
20275,1904,BH26.1211,1000270020220000,1.00,943888.00,943888.00,2026-05-26 16:48:09.724770+07:00
20276,1904,BH26.1211,000106002013000,1.00,1262037.00,1262037.00,2026-05-26 16:48:09.724770+07:00
20277,1905,BH26.1212,000224002004000,3.00,1555000.00,4665000.00,2026-05-26 16:48:09.724770+07:00
20278,1905,BH26.1212,000225002002000,5.00,1616111.00,8080555.00,2026-05-26 16:48:09.724770+07:00
20279,1905,BH26.1212,000225002015000,5.00,1616111.00,8080555.00,2026-05-26 16:48:09.724770+07:00
20280,1905,BH26.1212,000225002009000,5.00,1616111.00,8080555.00,2026-05-26 16:48:09.724770+07:00
20281,1905,BH26.1212,000225002025000,5.00,1616111.00,8080555.00,2026-05-26 16:48:09.724770+07:00
20282,1905,BH26.1212,000217002003000,5.00,1469444.00,7347220.00,2026-05-26 16:48:09.724770+07:00
20283,1905,BH26.1212,000217002007000,5.00,1469444.00,7347220.00,2026-05-26 16:48:09.724770+07:00
20284,1905,BH26.1212,000225002023000,4.00,1616111.00,6464444.00,2026-05-26 16:48:09.724770+07:00
20285,1905,BH26.1212,000230002009000,5.00,1799444.00,8997220.00,2026-05-26 16:48:09.724770+07:00
20286,1905,BH26.1212,000230002023000,1.00,1799444.00,1799444.00,2026-05-26 16:48:09.724770+07:00
20287,1906,BH26.1213,1000400050020000,1.00,2960555.00,2960555.00,2026-05-26 16:48:09.724770+07:00
20288,1906,BH26.1213,1000400050010000,1.00,2960555.00,2960555.00,2026-05-26 16:48:09.724770+07:00
20289,1906,BH26.1213,1000220020090000,1.00,943888.00,943888.00,2026-05-26 16:48:09.724770+07:00
20290,1906,BH26.1213,1000320050020000,1.00,2960555.00,2960555.00,2026-05-26 16:48:09.724770+07:00
20291,1906,BH26.1213,000131002019002,1.00,1169907.00,1169907.00,2026-05-26 16:48:09.724770+07:00
20292,1906,BH26.1213,000334002004000,1.00,1652777.00,1652777.00,2026-05-26 16:48:09.724770+07:00
20293,1906,BH26.1213,1000400050080000,2.00,2960555.00,5921110.00,2026-05-26 16:48:09.724770+07:00
20294,1906,BH26.1213,000232003002000,1.00,2233333.00,2233333.00,2026-05-26 16:48:09.724770+07:00
20295,1906,BH26.1213,000232003009000,1.00,2233333.00,2233333.00,2026-05-26 16:48:09.724770+07:00
20296,1906,BH26.1213,000401002016000,1.00,1530555.00,1530555.00,2026-05-26 16:48:09.724770+07:00
20297,1906,BH26.1213,000224002009000,1.00,1555000.00,1555000.00,2026-05-26 16:48:09.724770+07:00
20298,1906,BH26.1213,000224002015000,1.00,1555000.00,1555000.00,2026-05-26 16:48:09.724770+07:00
20299,1906,BH26.1213,000224002026000,1.00,1555000.00,1555000.00,2026-05-26 16:48:09.724770+07:00
20300,1906,BH26.1213,1000220020090000,1.00,943888.00,943888.00,2026-05-26 16:48:09.724770+07:00
20301,1906,BH26.1213,1000250020220000,1.00,943888.00,943888.00,2026-05-26 16:48:09.724770+07:00
20302,1907,BH26.1214,000230002023000,5.00,1799444.00,8997220.00,2026-05-26 16:48:09.724770+07:00
20303,1907,BH26.1214,000230002013000,5.00,1799444.00,8997220.00,2026-05-26 16:48:09.724770+07:00
20304,1907,BH26.1214,000230002002000,5.00,1799444.00,8997220.00,2026-05-26 16:48:09.724770+07:00
20305,1907,BH26.1214,000230002009000,5.00,1799444.00,8997220.00,2026-05-26 16:48:09.724770+07:00
20306,1907,BH26.1214,100029005010000,5.00,2960555.00,14802775.00,2026-05-26 16:48:09.724770+07:00
20307,1907,BH26.1214,100029005090000,3.00,2960555.00,8881665.00,2026-05-26 16:48:09.724770+07:00
20308,1907,BH26.1214,100029005220000,5.00,2960555.00,14802775.00,2026-05-26 16:48:09.724770+07:00
20309,1907,BH26.1214,100029005080000,5.00,2960555.00,14802775.00,2026-05-26 16:48:09.724770+07:00
20310,1907,BH26.1214,1000400050020000,2.00,2960555.00,5921110.00,2026-05-26 16:48:09.724770+07:00
20311,1907,BH26.1214,1000400050080010,2.00,2960555.00,5921110.00,2026-05-26 16:48:09.724770+07:00
20312,1907,BH26.1214,1000400050090000,2.00,2960555.00,5921110.00,2026-05-26 16:48:09.724770+07:00
20313,1907,BH26.1214,000217003008000,5.00,1591666.00,7958330.00,2026-05-26 16:48:09.724770+07:00
20314,1907,BH26.1214,000401002016000,2.00,1530555.00,3061110.00,2026-05-26 16:48:09.724770+07:00
20315,1907,BH26.1214,000217003001000,5.00,1591666.00,7958330.00,2026-05-26 16:48:09.724770+07:00
20316,1908,BH26.1215,1000270020220000,1.00,943888.00,943888.00,2026-05-26 16:48:09.724770+07:00
20317,1908,BH26.1215,1000250020220000,5.00,943888.00,4719440.00,2026-05-26 16:48:09.724770+07:00
20318,1908,BH26.1215,1000250020050000,3.00,943888.00,2831664.00,2026-05-26 16:48:09.724770+07:00
20319,1908,BH26.1215,1000270020220000,1.00,943888.00,943888.00,2026-05-26 16:48:09.724770+07:00
20320,1908,BH26.1215,1000270020150000,1.00,943888.00,943888.00,2026-05-26 16:48:09.724770+07:00
20321,1908,BH26.1215,000217003001000,5.00,1591666.00,7958330.00,2026-05-26 16:48:09.724770+07:00
20322,1908,BH26.1215,000217003008000,3.00,1591666.00,4774998.00,2026-05-26 16:48:09.724770+07:00
20323,1908,BH26.1215,000230002023000,5.00,1799444.00,8997220.00,2026-05-26 16:48:09.724770+07:00
20324,1908,BH26.1215,000230002013000,3.00,1799444.00,5398332.00,2026-05-26 16:48:09.724770+07:00
20325,1908,BH26.1215,000217003008000,2.00,1591666.00,3183332.00,2026-05-26 16:48:09.724770+07:00
20326,1908,BH26.1215,000217003001000,2.00,1591666.00,3183332.00,2026-05-26 16:48:09.724770+07:00
20327,1908,BH26.1215,000231002023000,1.00,2172222.00,2172222.00,2026-05-26 16:48:09.724770+07:00
20328,1908,BH26.1215,000230002002000,2.00,1799444.00,3598888.00,2026-05-26 16:48:09.724770+07:00
20329,1908,BH26.1215,000230002009000,3.00,1799444.00,5398332.00,2026-05-26 16:48:09.724770+07:00
20330,1908,BH26.1215,000106002001000,5.00,1262037.00,6310185.00,2026-05-26 16:48:09.724770+07:00
20331,1908,BH26.1215,1000240020090000,3.00,943888.00,2831664.00,2026-05-26 16:48:09.724770+07:00
20332,1908,BH26.1215,000131002001002,4.00,1169907.00,4679628.00,2026-05-26 16:48:09.724770+07:00
20333,1908,BH26.1215,000334002001000,1.00,1652777.00,1652777.00,2026-05-26 16:48:09.724770+07:00
20334,1909,BH26.1216,000217003008000,2.00,1591666.00,3183332.00,2026-05-26 16:48:09.724770+07:00
20335,1909,BH26.1216,000217003001000,2.00,1591666.00,3183332.00,2026-05-26 16:48:09.724770+07:00
20336,1909,BH26.1216,1000270020220000,1.00,943888.00,943888.00,2026-05-26 16:48:09.724770+07:00
20337,1909,BH26.1216,000230002013000,2.00,1799444.00,3598888.00,2026-05-26 16:48:09.724770+07:00
20338,1909,BH26.1216,000208002023000,2.00,1408333.00,2816666.00,2026-05-26 16:48:09.724770+07:00
20339,1909,BH26.1216,000208002003000,2.00,1408333.00,2816666.00,2026-05-26 16:48:09.724770+07:00
20340,1909,BH26.1216,000217003001000,3.00,1591666.00,4774998.00,2026-05-26 16:48:09.724770+07:00
20341,1909,BH26.1216,000131002001002,5.00,1169907.00,5849535.00,2026-05-26 16:48:09.724770+07:00
20342,1909,BH26.1216,000217003008000,3.00,1591666.00,4774998.00,2026-05-26 16:48:09.724770+07:00
20343,1909,BH26.1216,000209002025000,1.00,1469444.00,1469444.00,2026-05-26 16:48:09.724770+07:00
20344,1909,BH26.1216,000217002001000,5.00,1469444.00,7347220.00,2026-05-26 16:48:09.724770+07:00
20345,1909,BH26.1216,000224002004000,2.00,1555000.00,3110000.00,2026-05-26 16:48:09.724770+07:00
20346,1910,BH26.1217,000106002013000,1.00,1262037.00,1262037.00,2026-05-26 16:48:09.724770+07:00
20347,1910,BH26.1217,000105002013000,1.00,1132407.00,1132407.00,2026-05-26 16:48:09.724770+07:00
20348,1910,BH26.1217,000217003001000,3.00,1591666.00,4774998.00,2026-05-26 16:48:09.724770+07:00
20349,1910,BH26.1217,000217003008000,1.00,1591666.00,1591666.00,2026-05-26 16:48:09.724770+07:00
20350,1910,BH26.1217,1000270020220000,2.00,943888.00,1887776.00,2026-05-26 16:48:09.724770+07:00
20351,1910,BH26.1217,1000270020150000,1.00,943888.00,943888.00,2026-05-26 16:48:09.724770+07:00
20352,1910,BH26.1217,000230002009000,1.00,1799444.00,1799444.00,2026-05-26 16:48:09.724770+07:00
20353,1910,BH26.1217,000230002023000,1.00,1799444.00,1799444.00,2026-05-26 16:48:09.724770+07:00
20354,1910,BH26.1217,000217003001000,2.00,1591666.00,3183332.00,2026-05-26 16:48:09.724770+07:00
20355,1910,BH26.1217,000217003008000,1.00,1591666.00,1591666.00,2026-05-26 16:48:09.724770+07:00
20356,1910,BH26.1217,000230002009000,1.00,1799444.00,1799444.00,2026-05-26 16:48:09.724770+07:00
20357,1910,BH26.1217,000230002023000,1.00,1799444.00,1799444.00,2026-05-26 16:48:09.724770+07:00
20358,1911,BH26.1218,000217003008000,5.00,1591666.00,7958330.00,2026-05-26 16:48:09.724770+07:00
20359,1911,BH26.1218,000401002016000,5.00,1530555.00,7652775.00,2026-05-26 16:48:09.724770+07:00
20360,1911,BH26.1218,000209002025000,1.00,1469444.00,1469444.00,2026-05-26 16:48:09.724770+07:00
20361,1911,BH26.1218,000230002009000,5.00,1799444.00,8997220.00,2026-05-26 16:48:09.724770+07:00
20362,1911,BH26.1218,000230002013000,5.00,1799444.00,8997220.00,2026-05-26 16:48:09.724770+07:00
20363,1911,BH26.1218,000230002023000,5.00,1799444.00,8997220.00,2026-05-26 16:48:09.724770+07:00
20364,1911,BH26.1218,000230002002000,5.00,1799444.00,8997220.00,2026-05-26 16:48:09.724770+07:00
20365,1911,BH26.1218,000225002024000,5.00,1616111.00,8080555.00,2026-05-26 16:48:09.724770+07:00
20366,1911,BH26.1218,000224002004000,2.00,1555000.00,3110000.00,2026-05-26 16:48:09.724770+07:00
20367,1911,BH26.1218,000131002001002,5.00,1169907.00,5849535.00,2026-05-26 16:48:09.724770+07:00
20368,1911,BH26.1218,000217003008000,5.00,1591666.00,7958330.00,2026-05-26 16:48:09.724770+07:00
20369,1911,BH26.1218,000217003001000,5.00,1591666.00,7958330.00,2026-05-26 16:48:09.724770+07:00
20370,1912,BH26.1219,000125002009000,5.00,1310555.00,6552775.00,2026-05-26 16:48:09.724770+07:00
20371,1912,BH26.1219,000125002023000,3.00,1310555.00,3931665.00,2026-05-26 16:48:09.724770+07:00
20372,1913,BH26.1220,000125002009000,5.00,1310555.00,6552775.00,2026-05-26 16:48:09.724770+07:00
20373,1913,BH26.1220,000125002023000,5.00,1310555.00,6552775.00,2026-05-26 16:48:09.724770+07:00
20374,1913,BH26.1220,000125002013000,5.00,1310555.00,6552775.00,2026-05-26 16:48:09.724770+07:00
20375,1913,BH26.1220,000103002009000,2.00,1262037.00,2524074.00,2026-05-26 16:48:09.724770+07:00
20376,1913,BH26.1220,000102002009000,2.00,1132407.00,2264814.00,2026-05-26 16:48:09.724770+07:00
20377,1913,BH26.1220,000122002009001,2.00,1310555.00,2621110.00,2026-05-26 16:48:09.724770+07:00
20378,1913,BH26.1220,000122002022000,2.00,1310555.00,2621110.00,2026-05-26 16:48:09.724770+07:00
20379,1913,BH26.1220,1040010000080000,2.00,1326851.00,2653702.00,2026-05-26 16:48:09.724770+07:00
20380,1913,BH26.1220,000217003001000,2.00,1591666.00,3183332.00,2026-05-26 16:48:09.724770+07:00
20381,1913,BH26.1220,000217003008000,2.00,1591666.00,3183332.00,2026-05-26 16:48:09.724770+07:00
20382,1913,BH26.1220,000230002013000,3.00,1799444.00,5398332.00,2026-05-26 16:48:09.724770+07:00
20383,1913,BH26.1220,000230002009000,3.00,1799444.00,5398332.00,2026-05-26 16:48:09.724770+07:00
20384,1913,BH26.1220,000230002023000,3.00,1799444.00,5398332.00,2026-05-26 16:48:09.724770+07:00
20385,1913,BH26.1220,000230002002000,3.00,1799444.00,5398332.00,2026-05-26 16:48:09.724770+07:00
20386,1913,BH26.1220,000214004000000,2.00,1530555.00,3061110.00,2026-05-26 16:48:09.724770+07:00
20387,1913,BH26.1220,000401002016000,3.00,1530555.00,4591665.00,2026-05-26 16:48:09.724770+07:00
20388,1913,BH26.1220,1000400050020000,3.00,2960555.00,8881665.00,2026-05-26 16:48:09.724770+07:00
20389,1913,BH26.1220,1000400050080010,5.00,2960555.00,14802775.00,2026-05-26 16:48:09.724770+07:00
20390,1913,BH26.1220,1000400050020000,1.00,2960555.00,2960555.00,2026-05-26 16:48:09.724770+07:00
20391,1913,BH26.1220,000217003001000,2.00,1591666.00,3183332.00,2026-05-26 16:48:09.724770+07:00
20392,1913,BH26.1220,000217003008000,2.00,1591666.00,3183332.00,2026-05-26 16:48:09.724770+07:00
20393,1913,BH26.1220,000214004000000,3.00,1530555.00,4591665.00,2026-05-26 16:48:09.724770+07:00
20394,1914,BH26.1221,000218002001000,1.00,1530555.00,1530555.00,2026-05-26 16:48:09.724770+07:00
20395,1914,BH26.1221,000218002003000,1.00,1530555.00,1530555.00,2026-05-26 16:48:09.724770+07:00
20396,1914,BH26.1221,000218002007000,1.00,1530555.00,1530555.00,2026-05-26 16:48:09.724770+07:00
20397,1914,BH26.1221,000216002003000,4.00,1408333.00,5633332.00,2026-05-26 16:48:09.724770+07:00
20398,1914,BH26.1221,000216002007000,4.00,1408333.00,5633332.00,2026-05-26 16:48:09.724770+07:00
20399,1914,BH26.1221,000217002001000,2.00,1469444.00,2938888.00,2026-05-26 16:48:09.724770+07:00
20400,1914,BH26.1221,000217002007000,1.00,1469444.00,1469444.00,2026-05-26 16:48:09.724770+07:00
20401,1914,BH26.1221,000335002001000,2.00,2105000.00,4210000.00,2026-05-26 16:48:09.724770+07:00
20402,1914,BH26.1221,000335002013000,3.00,2105000.00,6315000.00,2026-05-26 16:48:09.724770+07:00
20403,1914,BH26.1221,000335002004000,1.00,2105000.00,2105000.00,2026-05-26 16:48:09.724770+07:00
20404,1914,BH26.1221,000208002023000,2.00,1408333.00,2816666.00,2026-05-26 16:48:09.724770+07:00
20405,1914,BH26.1221,000208002003000,2.00,1408333.00,2816666.00,2026-05-26 16:48:09.724770+07:00
20406,1915,BH26.1222,000217003008000,5.00,1591666.00,7958330.00,2026-05-26 16:48:09.724770+07:00
20407,1915,BH26.1222,000217003001000,5.00,1591666.00,7958330.00,2026-05-26 16:48:09.724770+07:00
20408,1915,BH26.1222,000131002001002,5.00,1169907.00,5849535.00,2026-05-26 16:48:09.724770+07:00
20409,1915,BH26.1222,000331002022000,2.00,1799444.00,3598888.00,2026-05-26 16:48:09.724770+07:00
20410,1915,BH26.1222,000401002016000,5.00,1530555.00,7652775.00,2026-05-26 16:48:09.724770+07:00
20411,1915,BH26.1222,000209002025000,1.00,1469444.00,1469444.00,2026-05-26 16:48:09.724770+07:00
20412,1915,BH26.1222,000214004000000,5.00,1530555.00,7652775.00,2026-05-26 16:48:09.724770+07:00
20413,1915,BH26.1222,100029005010000,3.00,2960555.00,8881665.00,2026-05-26 16:48:09.724770+07:00
20414,1915,BH26.1222,100029005080000,2.00,2960555.00,5921110.00,2026-05-26 16:48:09.724770+07:00
20415,1915,BH26.1222,100029005220000,2.00,2960555.00,5921110.00,2026-05-26 16:48:09.724770+07:00
20416,1915,BH26.1222,100029005090000,3.00,2960555.00,8881665.00,2026-05-26 16:48:09.724770+07:00
20417,1916,BH26.1223,1000270020220000,1.00,943888.00,943888.00,2026-05-26 16:48:09.724770+07:00
20418,1916,BH26.1223,1000270020150000,1.00,943888.00,943888.00,2026-05-26 16:48:09.724770+07:00
20419,1916,BH26.1223,000225002002000,2.00,1616111.00,3232222.00,2026-05-26 16:48:09.724770+07:00
20420,1916,BH26.1223,000230002023000,3.00,1799444.00,5398332.00,2026-05-26 16:48:09.724770+07:00
20421,1916,BH26.1223,000230002002000,1.00,1799444.00,1799444.00,2026-05-26 16:48:09.724770+07:00
20422,1916,BH26.1223,000230002013000,1.00,1799444.00,1799444.00,2026-05-26 16:48:09.724770+07:00
20423,1916,BH26.1223,000230002023000,2.00,1799444.00,3598888.00,2026-05-26 16:48:09.724770+07:00
20424,1916,BH26.1223,000230002014000,3.00,1799444.00,5398332.00,2026-05-26 16:48:09.724770+07:00
20425,1916,BH26.1223,000230002002000,3.00,1799444.00,5398332.00,2026-05-26 16:48:09.724770+07:00
20426,1916,BH26.1223,000230002009000,1.00,1799444.00,1799444.00,2026-05-26 16:48:09.724770+07:00
20427,1916,BH26.1223,000218002001000,5.00,1530555.00,7652775.00,2026-05-26 16:48:09.724770+07:00
20428,1916,BH26.1223,000218002003000,1.00,1530555.00,1530555.00,2026-05-26 16:48:09.724770+07:00
20429,1916,BH26.1223,000218002007000,1.00,1530555.00,1530555.00,2026-05-26 16:48:09.724770+07:00
20430,1916,BH26.1223,000230002013000,1.00,1799444.00,1799444.00,2026-05-26 16:48:09.724770+07:00
20431,1916,BH26.1223,000122002022000,3.00,1310555.00,3931665.00,2026-05-26 16:48:09.724770+07:00
20432,1917,BH26.1224,000125002013000,1.00,1310555.00,1310555.00,2026-05-26 16:48:09.724770+07:00
20433,1917,BH26.1224,000217002001000,1.00,1469444.00,1469444.00,2026-05-26 16:48:09.724770+07:00
20434,1917,BH26.1224,000230002014000,1.00,1799444.00,1799444.00,2026-05-26 16:48:09.724770+07:00
20435,1917,BH26.1224,000230002013000,1.00,1799444.00,1799444.00,2026-05-26 16:48:09.724770+07:00
20436,1917,BH26.1224,000230002023000,1.00,1799444.00,1799444.00,2026-05-26 16:48:09.724770+07:00
20437,1917,BH26.1224,000225002025000,1.00,1616111.00,1616111.00,2026-05-26 16:48:09.724770+07:00
20438,1917,BH26.1224,000232003008000,1.00,2233333.00,2233333.00,2026-05-26 16:48:09.724770+07:00
20439,1917,BH26.1224,000225002023000,3.00,1616111.00,4848333.00,2026-05-26 16:48:09.724770+07:00
20440,1917,BH26.1224,000224002009000,1.00,1555000.00,1555000.00,2026-05-26 16:48:09.724770+07:00
20441,1917,BH26.1224,000224002002000,1.00,1555000.00,1555000.00,2026-05-26 16:48:09.724770+07:00
20442,1917,BH26.1224,000224002026000,1.00,1555000.00,1555000.00,2026-05-26 16:48:09.724770+07:00
20443,1917,BH26.1224,000334002004000,1.00,1652777.00,1652777.00,2026-05-26 16:48:09.724770+07:00
20444,1917,BH26.1224,000131002008001,1.00,1169907.00,1169907.00,2026-05-26 16:48:09.724770+07:00
20445,1918,BH26.1225,000224002004000,3.00,1555000.00,4665000.00,2026-05-26 16:48:09.724770+07:00
20446,1918,BH26.1225,000335002013000,2.00,2105000.00,4210000.00,2026-05-26 16:48:09.724770+07:00
20447,1918,BH26.1225,000335002001000,2.00,2105000.00,4210000.00,2026-05-26 16:48:09.724770+07:00
20448,1918,BH26.1225,000335002004000,1.00,2105000.00,2105000.00,2026-05-26 16:48:09.724770+07:00
20449,1918,BH26.1225,000131002001002,2.00,1169907.00,2339814.00,2026-05-26 16:48:09.724770+07:00
20450,1918,BH26.1225,000131002001002,3.00,1169907.00,3509721.00,2026-05-26 16:48:09.724770+07:00
20451,1918,BH26.1225,000224002004000,2.00,1555000.00,3110000.00,2026-05-26 16:48:09.724770+07:00
20452,1918,BH26.1225,000335002013000,1.00,2105000.00,2105000.00,2026-05-26 16:48:09.724770+07:00
20453,1918,BH26.1225,000335002001000,2.00,2105000.00,4210000.00,2026-05-26 16:48:09.724770+07:00
20454,1919,BH26.1226,000217003008000,5.00,1591666.00,7958330.00,2026-05-26 16:48:09.724770+07:00
20455,1919,BH26.1226,000230002023000,5.00,1799444.00,8997220.00,2026-05-26 16:48:09.724770+07:00
20456,1919,BH26.1226,000230002013000,3.00,1799444.00,5398332.00,2026-05-26 16:48:09.724770+07:00
20457,1919,BH26.1226,000230002009000,2.00,1799444.00,3598888.00,2026-05-26 16:48:09.724770+07:00
20458,1919,BH26.1226,000230002013000,2.00,1799444.00,3598888.00,2026-05-26 16:48:09.724770+07:00
20459,1919,BH26.1226,000232003008000,1.00,2233333.00,2233333.00,2026-05-26 16:48:09.724770+07:00
20460,1919,BH26.1226,000233003022001,1.00,2355555.00,2355555.00,2026-05-26 16:48:09.724770+07:00
20461,1920,BH26.1227,000217003001000,5.00,1591666.00,7958330.00,2026-05-26 16:48:09.724770+07:00
20462,1920,BH26.1227,000217003008000,5.00,1591666.00,7958330.00,2026-05-26 16:48:09.724770+07:00
20463,1920,BH26.1227,000230002013000,5.00,1799444.00,8997220.00,2026-05-26 16:48:09.724770+07:00
20464,1920,BH26.1227,000230002023000,5.00,1799444.00,8997220.00,2026-05-26 16:48:09.724770+07:00
20465,1920,BH26.1227,000230002002000,5.00,1799444.00,8997220.00,2026-05-26 16:48:09.724770+07:00
20466,1920,BH26.1227,000230002009000,5.00,1799444.00,8997220.00,2026-05-26 16:48:09.724770+07:00
20467,1920,BH26.1227,000230002014000,5.00,1799444.00,8997220.00,2026-05-26 16:48:09.724770+07:00
20468,1921,BH26.1228,000230002002000,5.00,1799444.00,8997220.00,2026-05-26 16:48:09.724770+07:00
20469,1921,BH26.1228,000230002013000,5.00,1799444.00,8997220.00,2026-05-26 16:48:09.724770+07:00
20470,1921,BH26.1228,000230002009000,5.00,1799444.00,8997220.00,2026-05-26 16:48:09.724770+07:00
20471,1921,BH26.1228,1000400050020000,5.00,2960555.00,14802775.00,2026-05-26 16:48:09.724770+07:00
20472,1921,BH26.1228,1000400050080010,5.00,2960555.00,14802775.00,2026-05-26 16:48:09.724770+07:00
20473,1921,BH26.1228,000230002023000,5.00,1799444.00,8997220.00,2026-05-26 16:48:09.724770+07:00
20474,1921,BH26.1228,000217003008000,5.00,1591666.00,7958330.00,2026-05-26 16:48:09.724770+07:00
20475,1921,BH26.1228,000217003001000,5.00,1591666.00,7958330.00,2026-05-26 16:48:09.724770+07:00
20476,1922,BH26.1229,000337002008000,5.00,1622222.00,8111110.00,2026-05-26 16:48:09.724770+07:00
20477,1922,BH26.1229,000337002022000,5.00,1622222.00,8111110.00,2026-05-26 16:48:09.724770+07:00
20478,1922,BH26.1229,000125002009000,10.00,1310555.00,13105550.00,2026-05-26 16:48:09.724770+07:00
20479,1922,BH26.1229,000125002023000,10.00,1310555.00,13105550.00,2026-05-26 16:48:09.724770+07:00
20480,1922,BH26.1229,000217003001000,3.00,1591666.00,4774998.00,2026-05-26 16:48:09.724770+07:00
20481,1922,BH26.1229,000230002023000,5.00,1799444.00,8997220.00,2026-05-26 16:48:09.724770+07:00
